Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,
Mela,@Mela03480838127,2024-05-11T19:01:44.000Z,False,Che pena. Quanta falsita'. E quanto schifo. questa la sorte dell' umane genti...,0,0,0,26,[],[],[],https://pbs.twimg.com/profile_images/1644063226546606094/7Z6H6gZZ_normal.jpg,https://x.com/Mela03480838127/status/1789370320861708758,tweet_id:1789370320861708758,
Johnny Walker PhD,@Acid0Cloridrico,2024-05-11T19:56:39.000Z,False,Si stanno attivando anche i sionisti dei social per aggiungere gli applausi ai filmati dei bambini palestinesi trucidati,0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1779400699240914944/Dxv77fhm_normal.jpg,https://x.com/Acid0Cloridrico/status/1789384144595665175,tweet_id:1789384144595665175,
il Presidente ™,@ilpresidenteh,2024-05-25T11:35:22.000Z,False,La NATO non è una organizzazione difensiva. I complottisti avevano ancora ragione.,0,0,0,7.4K,[],[],[],https://pbs.twimg.com/profile_images/1719725015959019520/XEYOhpWC_normal.jpg,https://x.com/ilpresidenteh/status/1794331420196016262,tweet_id:1794331420196016262,
Sere Maria Dominici,@SereDomenici,2024-05-25T14:42:21.000Z,False,"Ma che sta succedendo, troppa gente sta morendo ultimamente  in modo, strano?https://fanpage.it/attualita/angelo-onorato-marito-delleurodeputata-francesca-donato-e-stato-ucciso-a-colpi-di-pistola-a-palermo/?_ga=2.199982574.1930664075.1716648007-483476635.1716648006…",0,0,0,18K,[],[],[],https://pbs.twimg.com/profile_images/1793289059277627392/odtpodkt_normal.jpg,https://x.com/SereDomenici/status/1794378475798987019,tweet_id:1794378475798987019,
Antonio Di Siena,@Antonio_DiSiena,2024-05-25T14:36:08.000Z,True,Ma che cazzo.,0,0,0,14K,[],[],[],https://pbs.twimg.com/profile_images/1747975134940401664/QG5m_TVh_normal.jpg,https://x.com/Antonio_DiSiena/status/1794376914158911964,tweet_id:1794376914158911964,
Cambiacasacca,@Cambiacasacca,2024-05-25T07:29:04.000Z,False,"Ragazzi vi faccio notare che per 15 anni vi hanno fatto credere che avevate il buco dell'ozono aperto, e solo adesso ve lo hanno tappato, mentre caricavate la lavatrice, col cambiamento climatico.",0,0,0,13K,[],[],[],https://pbs.twimg.com/profile_images/1668531658994118657/zvUcabqf_normal.jpg,https://x.com/Cambiacasacca/status/1794269435584557441,tweet_id:1794269435584557441,
Bensonseñora,@AntonioDeleite,2024-05-11T22:43:55.000Z,False,M1s3r4bl3s,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1769754087187156992/AKbQw8Jj_normal.jpg,https://x.com/AntonioDeleite/status/1789426236747296881,tweet_id:1789426236747296881,
Belén #Primavera,@Toledo_67,2024-05-11T18:10:40.000Z,False,Por la app me sale ,0,0,0,68,[],[],['\\U0001f447'],https://pbs.twimg.com/profile_images/1688653531836805120/EJC2iLG9_normal.jpg,https://x.com/Toledo_67/status/1789357471221293321,tweet_id:1789357471221293321,
PERDONA MADONA,@arrejacitipalla,2024-05-11T21:21:51.000Z,False,Listo!!! ,0,0,0,14,[],[],"['\\U0001f4aa\\U0001f3fc', '\\U0001f4aa\\U0001f3fc']",https://pbs.twimg.com/profile_images/1455563713629544454/uM1_-esX_normal.jpg,https://x.com/arrejacitipalla/status/1789405582836875474,tweet_id:1789405582836875474,
Spain Moda,@SpainModa,2024-05-11T19:11:42.000Z,False,,0,0,0,48,[],[],"['\\U0001f44d', '\\U0001f44d', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1786692961499025408/Bk7ulLUb_normal.jpg,https://x.com/SpainModa/status/1789372829030367630,tweet_id:1789372829030367630,
Javier Prado,@FJavierPrado,2024-05-11T19:59:38.000Z,False,,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1399689460204412929/b7rLcxzl_normal.jpg,https://x.com/FJavierPrado/status/1789384894637805798,tweet_id:1789384894637805798,
TorVic,@GasTor85,2024-05-11T21:14:37.000Z,False,frente retrasado s.a enhorabuena por admitir vuestro retraso,0,0,0,16,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1766753722233749504/r17BwHPt_normal.jpg,https://x.com/GasTor85/status/1789403761997136097,tweet_id:1789403761997136097,
Tom Jensen,@TomJensen1966,2024-05-11T19:52:10.000Z,True,"1, X eller 2. Jeg kan tage fejl, men jeg kan også få ret!",0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1044928070824742918/QHwDC6MA_normal.jpg,https://x.com/TomJensen1966/status/1789383014582976684,tweet_id:1789383014582976684,
Alex M. Szpilman,@AMSzpilman,2024-05-11T18:05:23.000Z,False,"""Jeg kan tage fejl. Men jeg kan også få ret :-)"". Er det ikke altid de to muligheder ?",0,0,0,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1162020394225864706/C2Oz5jbA_normal.jpg,https://x.com/AMSzpilman/status/1789356141488508946,tweet_id:1789356141488508946,
Tom Jensen,@TomJensen1966,2024-05-11T18:22:09.000Z,True,Helgarderinger er dejlige,0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1044928070824742918/QHwDC6MA_normal.jpg,https://x.com/TomJensen1966/status/1789360359360303582,tweet_id:1789360359360303582,
H. J. Gamst,@HJFGamst,2024-05-11T20:53:29.000Z,False,Melodi Gran Prix dør snart. Så er problemet løst.,0,0,0,94,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/HJFGamst/status/1789398444139843917,tweet_id:1789398444139843917,
Peter Nørgaard,@dotremover,2024-05-12T08:58:39.000Z,False,,0,0,0,71,[],[],[],https://pbs.twimg.com/profile_images/1724806924338929664/aS9VmST1_normal.jpg,https://x.com/dotremover/status/1789580941087687011,tweet_id:1789580941087687011,
Pia Klemmensen,@klemmensenpia1,2024-05-11T19:04:37.000Z,False,"Mit bud:

Folk, der er dårlige til matematik, tror, at langt de fleste sympatistemmer ramte på Israel, fordi de ikke kan regne ud, at alle sympatistemmer for Gaza bliver fordelt ud på alle de andre sange",0,0,0,533,[],[],[],https://pbs.twimg.com/profile_images/1506764265776193541/0zl-smKk_normal.jpg,https://x.com/klemmensenpia1/status/1789371049559155095,tweet_id:1789371049559155095,
Henrik Ole Nielsen,@Henrikvilla,2024-05-12T07:00:24.000Z,False,"Ups. Kan det være, at alle de meningsdannere på højrefløjen i Danmark, der støtter Israel lige meget hvor mange børn de slår ihjel, bare lever i en boble uden forbindelse med folkestemningen i Danmark?",0,0,0,79,[],[],[],https://pbs.twimg.com/profile_images/1541513219239550978/M9_4PCy7_normal.jpg,https://x.com/Henrikvilla/status/1789551179174654184,tweet_id:1789551179174654184,
Strategic Geopolitics,@JanAnde50512117,2024-05-11T19:24:11.000Z,False,"Du glemte valgsvindel, de er mestre i valgsvindel. 
Hvorfor skal en del lande vente med at stemme, klassisk.",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1757687065871814656/xuWGPQAb_normal.jpg,https://x.com/JanAnde50512117/status/1789375973793710330,tweet_id:1789375973793710330,
John Skjolden,@johnskjolden,2024-05-11T17:59:59.000Z,False,Det lyder ikke helt forkert.,0,0,0,403,[],[],[],https://pbs.twimg.com/profile_images/1588514942365442049/LPOYAWMR_normal.jpg,https://x.com/johnskjolden/status/1789354783532261420,tweet_id:1789354783532261420,
Abu Ortega,@AbuOrtega1,2024-05-11T18:47:48.000Z,False,"Eurovision bonus info om Israel Vidste du at man som Israelsk borger kan blive frikendt for voldtægt af en palæstinensisk pige, hvis man tilslutter sig IDF i 3 år.. det gælder også hvis det er gået udover et barn..",0,0,0,117,[],[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1727840538290753536/2uTqX_aK_normal.jpg,https://x.com/AbuOrtega1/status/1789366816109715575,tweet_id:1789366816109715575,
Highwayman,@Baconbandit99,2024-05-12T06:59:30.000Z,False,Du fik 100% ret,0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1363157128161226757/jJx359Mt_normal.jpg,https://x.com/Baconbandit99/status/1789550954678808818,tweet_id:1789550954678808818,
Små hjerter kan også føle store ting. Grisling,@Dudithy,2024-05-11T18:09:13.000Z,False,I stand with Israel Hun synger fantastisk og sangen er super god ,0,0,0,321,[],[],"['\\U0001f1ee\\U0001f1f1', '\\u2764\\ufe0f', '\\U0001f339', '\\U0001f31e']",https://pbs.twimg.com/profile_images/1646964591065288725/2by9CmU-_normal.jpg,https://x.com/Dudithy/status/1789357105670930486,tweet_id:1789357105670930486,
Rasmus Jarlov,@RasmusJarlov,2024-05-24T21:07:01.000Z,True,Står Moderaterne virkelig inde for det her?,0,0,0,40K,[],[],[],https://pbs.twimg.com/profile_images/974713255154339840/OrSPtTYg_normal.jpg,https://x.com/RasmusJarlov/status/1794112894273040515,tweet_id:1794112894273040515,
Joachim B. Olsen,@JoachimBOlsen,2024-05-25T11:12:16.000Z,True,"Jeg tror simpelthen mange begår den fejl, at de tror, at palæstinenserne er ligesom os, at de elsker deres børn på samme måde, som vi elsker børn. Men det er ikke sandt. Det er fanatikere, som elsker (martyr)døden højere end livet.",0,0,0,108K,[],[],[],https://pbs.twimg.com/profile_images/1581979725962088450/FQ8K2P-N_normal.jpg,https://x.com/JoachimBOlsen/status/1794325609642070174,tweet_id:1794325609642070174,
Ole Birk Olesen,@olebirkolesen,2024-05-25T06:46:59.000Z,True,"Vil  love højt og helligt, at hun ikke lukker venstreekstreme ind på Christiansborg, så de kan smide maling på Alex, hvis han melder sig som statsministerkandidat?",0,0,0,16K,[],['@RosenkrantzT'],[],https://pbs.twimg.com/profile_images/1675824117709144065/kF4NuWnG_normal.jpg,https://x.com/olebirkolesen/status/1794258848997675222,tweet_id:1794258848997675222,
Jotam Confino,@mrconfino,2024-05-25T16:09:48.000Z,True,Opsangen til feministerne er en fremkaldervæske uden lige:,0,0,0,7.6K,[],[],[],https://pbs.twimg.com/profile_images/1502577905817337858/rv1ye9pw_normal.jpg,https://x.com/mrconfino/status/1794400485194989791,tweet_id:1794400485194989791,
Outofnone,@Outofnone1,2024-05-11T18:38:20.000Z,True,"C'était bien 06, mais hollandais évincé était en 05... J'espère qu'ils ne vont pas changer en réattribuant les numéros...",0,0,0,87,[],[],[],https://pbs.twimg.com/profile_images/1435572236560314371/qjQV02FI_normal.jpg,https://x.com/Outofnone1/status/1789364432813830171,tweet_id:1789364432813830171,
levytip,@SCapmart1,2024-05-11T19:01:01.000Z,False,"Donc il faut voter Eden où je serai considéré comme antisémite ? Cette ""campagne"" est encore plus débile que l'antisémitisme lui même. Mais bien moins débile que son instrumentalisation depuis plusieurs mois. ""Plus jamais ça"" vous avez en grande partie bien raison",0,0,0,97,[],[],[],https://pbs.twimg.com/profile_images/1699100607150252039/KzZIltvR_normal.jpg,https://x.com/SCapmart1/status/1789370144327602523,tweet_id:1789370144327602523,
Outofnone,@Outofnone1,2024-05-11T19:03:24.000Z,True,"Voyons, personne ne dit ça. Votez ou pas, pour qui vous voulez.",0,0,0,79,[],[],[],https://pbs.twimg.com/profile_images/1435572236560314371/qjQV02FI_normal.jpg,https://x.com/Outofnone1/status/1789370740334068038,tweet_id:1789370740334068038,
PussyCat,@soleil_trompeur,2024-05-11T19:43:52.000Z,False,Oui c’est mon cas ,0,0,0,26,[],[],"['\\U0001f44d', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1750214825253158913/gmlveJRF_normal.jpg,https://x.com/soleil_trompeur/status/1789380924645229055,tweet_id:1789380924645229055,
espe,@Unseulverdict,2024-05-11T18:15:27.000Z,False,De toute façon on connaît déjà le résultat comme en 2022. Et l'Eurovision perso....... pffffff.,0,0,0,169,[],[],[],https://pbs.twimg.com/profile_images/1760793136979156992/bhcvosqP_normal.jpg,https://x.com/Unseulverdict/status/1789358673967435868,tweet_id:1789358673967435868,
@Nina2,@Nina2,2024-05-11T18:26:44.000Z,False,Merci ,0,0,0,16,[],[],"['\\U0001f64f\\U0001f3fb', '\\U0001f64f\\U0001f3fb']",https://pbs.twimg.com/profile_images/1786114996574801920/Od7KRo2N_normal.jpg,https://x.com/Nina21899753/status/1789361516472389754,tweet_id:1789361516472389754,
rlnh,@JeanMarie_vande,2024-05-12T11:17:45.000Z,False,VIVE ISRAËL !,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1793190865998872576/tWnvNxFg_normal.jpg,https://x.com/JeanMarie_vande/status/1789615944257384516,tweet_id:1789615944257384516,
Diamon,@Diamon38763,2024-05-12T10:37:26.000Z,False,Perdu,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1728735071320862720/qwf5Yi0E_normal.jpg,https://x.com/Diamon38763/status/1789605799464960113,tweet_id:1789605799464960113,
Hbrauny,@Hbrauny,2024-05-11T21:43:23.000Z,False,Pour la première fois !!!,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1731400163434905600/FhD9yqO3_normal.jpg,https://x.com/Hbrauny/status/1789411004377427992,tweet_id:1789411004377427992,
Cleombroto '50,@roberto_morotti,2024-05-11T18:05:42.000Z,False,"Hamas ha compiuto una azione bestiale, che non si può accettare perché ha colpito dei cittadini inermi.
Purtroppo, la reazione israeliana è stata altrettanto bestiale.
Tutto questo è molto triste.",0,0,0,1.8K,[],[],[],https://pbs.twimg.com/profile_images/1163334365520306176/sLaEuT9q_normal.jpg,https://x.com/roberto_morotti/status/1789356223621390584,tweet_id:1789356223621390584,
Cuchufleta,@Edurnegmurua,2024-05-12T05:39:23.000Z,False,"Cuando mataron a 1400 personas muchos callaron. Ahora todos gritan indignados. Es horrible lo de Palestina, sí. Que suelten a los secuestrados ya!!!! Nadie se acuerda de ellos.",0,0,0,197,[],[],[],https://pbs.twimg.com/profile_images/1549997738066120704/vygadbm__normal.jpg,https://x.com/Edurnegmurua/status/1789530794215485460,tweet_id:1789530794215485460,
Marien,@cuentacuentosss,2024-05-11T19:28:13.000Z,False,"Hay que votar a Israel. Todavía tienen rehenes, ¿nadie se acuerda de ellos?  Los de Gaza muy buenos no son ¿porque se llevaron rehenes? Israel no ataca, Israel se defiende, incluso avisa antes de un bombardeo, para que desalojen. No hay comparación.",0,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1449212416/M_normal.JPG,https://x.com/cuentacuentosss/status/1789376989343682673,tweet_id:1789376989343682673,
MM,@mrdeperez,2024-05-12T15:40:48.000Z,False,Malnacidos la pagarán,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1228778724432269318/6_duvfJr_normal.jpg,https://x.com/mrdeperez/status/1789682143959871818,tweet_id:1789682143959871818,
Marybaldio,@Maria777DA,2024-05-11T21:51:54.000Z,False,,0,0,0,417,[],[],"['\\U0001f625', '\\U0001f621']",https://pbs.twimg.com/profile_images/1747204101169958912/RrWnascn_normal.jpg,https://x.com/Maria777DA/status/1789413144705540556,tweet_id:1789413144705540556,
Bea M,@bei70,2024-05-12T13:27:09.000Z,False,,0,0,0,99,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f496', '\\U0001f496', '\\U0001f496', '\\U0001f496']",https://pbs.twimg.com/profile_images/1263195762835566593/KIicIk_K_normal.jpg,https://x.com/bei70/status/1789648509924180014,tweet_id:1789648509924180014,
francisco javier,@fransimer56,2024-05-11T23:04:21.000Z,False,Lo imbéciles de los progres no se enteran de nada.,0,0,0,170,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/fransimer56/status/1789431380457160755,tweet_id:1789431380457160755,
,@JoseIgn06754188,2024-05-11T20:43:25.000Z,False,.,0,0,0,514,[],[],[],https://pbs.twimg.com/profile_images/1744441496605020160/HeIb9KVl_normal.jpg,https://x.com/JoseIgn06754188/status/1789395913347072457,tweet_id:1789395913347072457,
J B M,@jbecerramartin,2024-05-12T09:21:13.000Z,False,,0,0,0,182,[],[],"['\\U0001f621', '\\U0001f922', '\\U0001f92e', '\\U0001f1ea\\U0001f1f8', '\\u2764\\ufe0f', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1785571928134008832/K_umncUQ_normal.jpg,https://x.com/jbecerramartin/status/1789586616928862564,tweet_id:1789586616928862564,
ecuestae,@ecuestae1,2024-05-11T18:36:58.000Z,False,Son repugnantes!!,0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1233491536245141504/4BFpmAD7_normal.jpg,https://x.com/ecuestae1/status/1789364091917652194,tweet_id:1789364091917652194,
Mocreste,@Mocreste,2024-05-11T18:01:43.000Z,False,,0,0,0,2.1K,[],[],[],https://pbs.twimg.com/profile_images/1724459593353306112/gyRcm1j8_normal.jpg,https://x.com/Mocreste/status/1789355220528472380,tweet_id:1789355220528472380,
Jefe Brody !!,@eljefeBrody,2024-05-11T23:12:55.000Z,False,"Familias, mujeres, niños,ancianos, trabajadores. Todos muertos y raptados y violadas pero de eso no hablaron ni criticaron a los terroristas que lo hicieron.
Ahora los terroristas están en Europa mandando a los gilis que les apoyen",0,0,0,163,[],[],[],https://pbs.twimg.com/profile_images/1556887969079984128/mokYS4fJ_normal.jpg,https://x.com/eljefeBrody/status/1789433533896790187,tweet_id:1789433533896790187,
Geert Wilders,@geertwilderspvv,2024-05-11T17:49:14.000Z,True,Eden Golan  Israël    #Israel12Points #Eurovision #EdenGolan #Israel #Eurovision2024,0,0,0,0,"['#Israel12Points', '#Eurovision', '#EdenGolan', '#Israel', '#Eurovision2024']",[],"['\\u2764\\ufe0f', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1340255277841526788/-XWV4YNN_normal.jpg,https://x.com/geertwilderspvv/status/1789352077912666168/photo/1,tweet_id:1,
Gidi Markuszower,@GidiMarkuszower,2024-05-11T19:24:15.000Z,True,Gestemd 20x op Eden Golan!!,0,0,0,50K,[],[],[],https://pbs.twimg.com/profile_images/1125185669796593664/M8Gxrw1B_normal.jpg,https://x.com/GidiMarkuszower/status/1789375988947624157,tweet_id:1789375988947624157,
René Claassen,@Claassen_pvv,2024-05-11T19:40:07.000Z,True,Zo,0,0,0,36K,[],[],[],https://pbs.twimg.com/profile_images/1737575104475725824/wndUDCu1_normal.jpg,https://x.com/Claassen_pvv/status/1789379980427669823,tweet_id:1789379980427669823,
/^\@/\/0j PATIL,/^\@/\/0j PATIL,2024-05-11T17:55:42.000Z,True,"Eden Golan, the Queen ! Shame on Palestine terrorists for harassing her !#Israel #EurovisionRTVE #Eurovision2024",0,0,0,3.2K,"['#Israel', '#EurovisionRTVE', '#Eurovision2024']",[],"['\\U0001f9e1', '\\U0001f9e1']",https://pbs.twimg.com/profile_images/1781580310469378048/4_HsTrrX_normal.jpg,https://x.com/patilmb91/status/1789353706263044207,tweet_id:1789353706263044207,
yousef alsaadi,@heavenlydemon98,2024-05-11T18:34:01.000Z,True,,0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1557442177160155136/w5eK-Xr6_normal.jpg,https://x.com/heavenlydemon98/status/1789363349198708942,tweet_id:1789363349198708942,
What's this?,@CuriousKonkie,2024-05-11T17:53:57.000Z,True,Zeg het samen #FuckTheEBU en fuck Israël.,0,0,0,60K,['#FuckTheEBU'],[],[],https://pbs.twimg.com/profile_images/1436262626087120903/14zUEHuw_normal.jpg,https://x.com/CuriousKonkie/status/1789353263650713930,tweet_id:1789353263650713930,
Amwoga Khalwale,@amwogakhalwale,2024-05-11T18:24:12.000Z,True,Nobody is interested in Eden Golan's Shenanigans.,0,0,0,13K,[],[],[],https://pbs.twimg.com/profile_images/1693034408528236544/fQDmSv7K_normal.jpg,https://x.com/amwogakhalwale/status/1789360878057402736,tweet_id:1789360878057402736,
Shaun Maguire,@shaunmmaguire,2024-05-11T20:19:32.000Z,True,You're a hero and standing for values that should make the Dutch proud,0,0,0,11K,[],[],[],https://pbs.twimg.com/profile_images/1679256030109384704/Dt1KkqF7_normal.jpg,https://x.com/shaunmmaguire/status/1789389902536143326,tweet_id:1789389902536143326,
REDA,@RedaDFE,2024-05-11T17:57:35.000Z,True,"En onze joost? Kom op geert, we verwachten toch wel iets beters van onze (toekomstige) premier.",0,0,0,84K,[],[],[],https://pbs.twimg.com/profile_images/1768137319490408448/dL5GKEWY_normal.jpg,https://x.com/RedaDFE/status/1789354180898947305,tweet_id:1789354180898947305,
Abu Baklava ابو بقلاوة,@mhandistodaa123,2024-05-11T18:00:15.000Z,True,Thank you sir Go Eden!#EdenGolan #Vote06,0,0,0,6.8K,"['#EdenGolan', '#Vote06']",[],['\\U0001fae1'],https://pbs.twimg.com/profile_images/1760645610766471168/X14xU8FL_normal.jpg,https://x.com/mhandistodaa123/status/1789354851756847176,tweet_id:1789354851756847176,
King of X,@KingOffX_,2024-05-11T17:58:15.000Z,True,Eden Golan will be victorious ,0,0,0,5.9K,[],[],"['\\U0001f499', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1775073125899608064/Xee04hBG_normal.jpg,https://x.com/KingOffX_/status/1789354347295306150,tweet_id:1789354347295306150,
Mücahit YILMAZ,@mucocoin55,2024-05-11T18:01:28.000Z,True,dam square,0,0,0,16K,[],[],['\\U0001f4cd'],https://pbs.twimg.com/profile_images/1511214114437226498/6a8FCAN9_normal.jpg,https://x.com/mucocoin55/status/1789355157014151541,tweet_id:1789355157014151541,
Nomad Groyper,@NomadGroyper2,2024-05-11T21:11:28.000Z,True,,0,0,0,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1756023686623055873/FddZCYk6_normal.jpg,https://x.com/NomadGroyper2/status/1789402970603303323,tweet_id:1789402970603303323,
Average Bharati,@DJagdish,2024-05-11T17:53:45.000Z,True,,0,0,0,9.1K,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1767652752539480064/kt9S8ukd_normal.jpg,https://x.com/DJagdish/status/1789353214929666268,tweet_id:1789353214929666268,
Tarun Mishra,@factsontarun,2024-05-11T18:01:45.000Z,True,Yes she will  A Champion Eden Golan  -,0,0,0,1.1K,[],[],['\\U0001f3c6'],https://pbs.twimg.com/profile_images/1778397413876592640/G0xiEWwf_normal.jpg,https://x.com/factsontarun/status/1789355228245999878,tweet_id:1789355228245999878,
ن آل هاشم,@NAl1_Hashim1,2024-05-11T18:19:40.000Z,True,"Dear European friends,
If you want to make your Nazi sad, please don’t vote for #6 tonight at #Eurovision 

Please retweet and share with your friends.
Thanks 
Free
Free#FreePalaestin",0,0,0,2.7K,"['#Eurovision', '#FreePalaestin']",[],[],https://pbs.twimg.com/profile_images/1566791914363539463/_O19MM17_normal.jpg,https://x.com/NAl1_Hashim1/status/1789359737533874250,tweet_id:1789359737533874250,
JBA Meet me in the Middle extremes are Bad,@AdlerJoelle,2024-05-11T18:24:27.000Z,True,Love you Geert !,0,0,0,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1711032004567777280/65ber8bH_normal.jpg,https://x.com/AdlerJoelle/status/1789360941995286805,tweet_id:1789360941995286805,
Richard,@ricwe123,2024-05-11T17:50:01.000Z,True,"Joost Klein gediskwalificeerd.

Play stupid games, win stupid prizes...",0,0,0,5.9K,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1519737260253622273/uMkvn0h3_normal.jpg,https://x.com/ricwe123/status/1789352275950866814,tweet_id:1789352275950866814,
Tertulia Tistazo,@TertuliaTistazo,2024-05-11T18:30:21.000Z,True,Como sales a la calle seguro de ti mismo con ese pelo de mierda que llevas loco?,0,0,0,181,[],[],[],https://pbs.twimg.com/profile_images/1790326907298344960/ywWDBTmU_normal.jpg,https://x.com/TertuliaTistazo/status/1789362426858619284,tweet_id:1789362426858619284,
Janopetsa,@janopetsa,2024-05-12T07:23:55.000Z,True,Thank you for being you Geert! ,0,0,0,574,[],[],"['\\U0001f1f3\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\u2764\\ufe0f', '\\u2721\\ufe0f', '\\U0001f4aa', '\\u262e\\ufe0f']",https://pbs.twimg.com/profile_images/1714245381180059649/bRmlhXWJ_normal.jpg,https://x.com/janopetsa/status/1789557100017779153,tweet_id:1789557100017779153,
Andy,@Andy33834749,2024-05-11T18:01:54.000Z,True,,0,0,0,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1774184166390702080/cNt5ng5s_normal.jpg,https://x.com/Andy33834749/status/1789355263692026268,tweet_id:1789355263692026268,
Hagay Naor,@hagaynaor,2024-05-11T21:17:21.000Z,True,IsrealGeert Wilders,0,0,0,3.5K,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1724468003608162304/jqL2EPwt_normal.jpg,https://x.com/hagaynaor/status/1789404451633037568,tweet_id:1789404451633037568,
أحمد الكحلوت,@ahmedalkahlout,2024-05-11T19:07:31.000Z,True,Your vote is crime if you ,0,0,0,1.2K,[],[],"['\\U0001f53b', '\\U0001f53b', '\\U0001f53b', '\\U0001f53b', '\\U0001f53b', '\\U0001f53b']",https://pbs.twimg.com/profile_images/938511284424896513/pKT-SB4b_normal.jpg,https://x.com/ahmedalkahlout/status/1789371777073701198,tweet_id:1789371777073701198,
Think4yourself,@thenthinkagain,2024-05-11T21:52:28.000Z,True,"  a great man and a great friend 

Thank you",0,0,0,2K,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1387808980693667844/ASHbMUwN_normal.jpg,https://x.com/thenthinkagain/status/1789413289111298350,tweet_id:1789413289111298350,
Nick Town,@NickT18166473,2024-05-11T19:28:12.000Z,True,Stuur 06 als bericht naar 2580! Dank u,0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1772317333182111744/mwLawk8__normal.jpg,https://x.com/NickT18166473/status/1789376983157145637,tweet_id:1789376983157145637,
Mohsien ElHajjaj,@MohsienElHajjaj,2024-05-12T09:08:08.000Z,True,Traitor instead of standing up for the Netherlands!,0,0,0,269,[],[],[],https://pbs.twimg.com/profile_images/1611861829189308418/Wxbi71YV_normal.jpg,https://x.com/MohsienElHajjaj/status/1789583327227219984,tweet_id:1789583327227219984,
Kim Rebel,@KimKimetje,2024-05-11T18:15:52.000Z,True,Ah hier komt de echte aap uit de mouw,0,0,0,46K,[],[],[],https://pbs.twimg.com/profile_images/1628435972399460355/nYBNYo-X_normal.jpg,https://x.com/KimKimetje/status/1789358778892132589,tweet_id:1789358778892132589,
Blanko,@my1centsworth,2024-05-11T18:53:44.000Z,True,,0,0,0,436,[],[],[],https://pbs.twimg.com/profile_images/1590275317159153664/iz9qWqan_normal.jpg,https://x.com/my1centsworth/status/1789368308552159568,tweet_id:1789368308552159568,
Stefan,@RoPhotoGuy,2024-05-11T19:22:11.000Z,True,geen post met support voor joost?,0,0,0,194,[],[],[],https://pbs.twimg.com/profile_images/1465101462489423872/hwgXsB0I_normal.jpg,https://x.com/RoPhotoGuy/status/1789375468707217690,tweet_id:1789375468707217690,
Tareq Jamal,@Mubader22,2024-05-11T19:27:06.000Z,True,Geert the paedophile,0,0,0,539,[],[],[],https://pbs.twimg.com/profile_images/1789431941831315457/eCByI_BA_normal.jpg,https://x.com/Mubader22/status/1789376706383372740,tweet_id:1789376706383372740,
"Pythia, the Oracle",@PythiaAtDelphi,2024-05-11T19:36:56.000Z,True,,0,0,0,3.7K,[],[],[],https://pbs.twimg.com/profile_images/829003394140483586/kYldTvOc_normal.jpg,https://x.com/PythiaAtDelphi/status/1789379179621896616,tweet_id:1789379179621896616,
